name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-06-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-07-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-08-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-09-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-10-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-11-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2020-12-02
Jared Rivera,jared.rivera@gmail.com,2012-02-29,0,None,None,1,1,1,35,2,2021-01-02
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-06-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-07-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-08-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-09-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-10-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-11-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2010-12-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2011-01-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2011-02-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2011-03-01
Teresa Huber,teresa.huber@gmail.com,2021-01-24,0,None,None,1,1,1,15,3,2011-04-01
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-06-22
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-07-22
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-08-22
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-09-22
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-10-22
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-11-22
Leonard Williams,leonard.williams@gmail.com,2014-11-07,0,None,None,1,1,1,10,1,2020-12-22
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2008-07-15
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2008-08-15
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2008-09-15
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2008-10-15
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2008-11-15
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2008-12-15
Justin Jones,justin.jones@gmail.com,2014-11-25,0,None,None,1,1,1,100,2,2009-01-15
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2014-08-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2014-09-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2014-10-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2014-11-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2014-12-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-01-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-02-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-03-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-04-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-05-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-06-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-07-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-08-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-09-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-10-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-11-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2015-12-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2016-01-07
Alicia Diaz,alicia.diaz@gmail.com,2009-09-03,0,None,None,1,1,1,1,1,2016-02-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2020-08-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2020-09-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2020-10-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2020-11-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2020-12-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-01-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-02-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-03-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-04-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-05-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-06-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-07-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-08-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-09-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-10-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-11-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2021-12-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-01-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-02-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-03-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-04-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-05-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-06-07
Teresa Nguyen,teresa.nguyen@gmail.com,2012-12-17,0,None,None,1,1,1,5,3,2022-07-07
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-04-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-05-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-06-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-07-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-08-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-09-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-10-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-11-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2012-12-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2013-01-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2013-02-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2013-03-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2013-04-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2013-05-01
Bobby Chaney,bobby.chaney@gmail.com,2009-08-14,0,None,None,1,1,1,70,2,2013-06-01
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2013-07-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2013-08-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2013-09-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2013-10-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2013-11-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2013-12-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-01-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-02-28
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-03-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-04-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-05-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-06-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-07-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-08-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-09-29
Daniel Everett,daniel.everett@gmail.com,2019-06-05,0,None,None,1,1,1,20,3,2014-10-29
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-05-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-06-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-07-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-08-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-09-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-10-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-11-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2013-12-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2014-01-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2014-02-14
Judy Duke,judy.duke@gmail.com,2018-12-22,0,None,None,1,1,1,35,3,2014-03-14
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-02-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-03-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-04-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-05-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-06-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-07-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-08-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-09-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-10-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-11-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2012-12-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-01-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-02-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-03-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-04-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-05-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-06-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-07-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-08-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-09-04
Margaret Meadows,margaret.meadows@gmail.com,2021-02-19,0,None,None,1,1,1,100,3,2013-10-04
Dana Sims,dana.sims@gmail.com,2013-01-06,0,None,None,1,1,1,5,3,2011-11-05
Dana Sims,dana.sims@gmail.com,2013-01-06,0,None,None,1,1,1,5,3,2011-12-05
Dana Sims,dana.sims@gmail.com,2013-01-06,0,None,None,1,1,1,5,3,2012-01-05
Dana Sims,dana.sims@gmail.com,2013-01-06,0,None,None,1,1,1,5,3,2012-02-05
Dana Sims,dana.sims@gmail.com,2013-01-06,0,None,None,1,1,1,5,3,2012-03-05
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2010-11-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2010-12-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2011-01-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2011-02-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2011-03-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2011-04-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2011-05-16
Lisa Evans,lisa.evans@gmail.com,2015-10-24,0,None,None,1,1,1,10,2,2011-06-16
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-02-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-03-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-04-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-05-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-06-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-07-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-08-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-09-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-10-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-11-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2007-12-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2008-01-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2008-02-25
Shannon Duncan,shannon.duncan@gmail.com,2021-03-16,0,None,None,1,1,1,100,2,2008-03-25
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2023-08-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2023-09-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2023-10-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2023-11-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2023-12-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2024-01-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2024-02-23
Benjamin Lee,benjamin.lee@gmail.com,2021-03-23,0,None,None,1,1,1,100,1,2024-03-23
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2009-07-30
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2009-08-30
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2009-09-30
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2009-10-30
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2009-11-30
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2009-12-30
Angel Reynolds,angel.reynolds@gmail.com,2007-11-12,0,None,None,1,1,1,50,2,2010-01-30
Jenna Smith,jenna.smith@gmail.com,2018-08-13,0,None,None,1,1,1,70,2,2019-03-11
Jenna Smith,jenna.smith@gmail.com,2018-08-13,0,None,None,1,1,1,70,2,2019-04-11
Jenna Smith,jenna.smith@gmail.com,2018-08-13,0,None,None,1,1,1,70,2,2019-05-11
Jenna Smith,jenna.smith@gmail.com,2018-08-13,0,None,None,1,1,1,70,2,2019-06-11
Jenna Smith,jenna.smith@gmail.com,2018-08-13,0,None,None,1,1,1,70,2,2019-07-11
Jenna Smith,jenna.smith@gmail.com,2018-08-13,0,None,None,1,1,1,70,2,2019-08-11
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-03-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-04-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-05-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-06-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-07-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-08-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-09-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-10-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-11-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2014-12-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-01-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-02-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-03-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-04-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-05-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-06-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-07-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-08-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-09-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-10-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-11-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2015-12-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2016-01-05
Mr. Jeffrey Martinez,mr. jeffrey martinez.@gmail.com,2013-04-28,0,None,None,1,1,1,35,3,2016-02-05
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-02-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-03-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-04-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-05-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-06-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-07-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-08-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-09-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-10-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-11-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2021-12-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-01-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-02-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-03-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-04-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-05-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-06-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-07-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-08-28
Kathryn Snyder,kathryn.snyder@gmail.com,2011-07-08,0,None,None,1,1,1,5,3,2022-09-28
Ashley Hunter,ashley.hunter@gmail.com,2021-02-27,0,None,None,1,1,1,70,2,2020-11-16
Ashley Hunter,ashley.hunter@gmail.com,2021-02-27,0,None,None,1,1,1,70,2,2020-12-16
Ashley Hunter,ashley.hunter@gmail.com,2021-02-27,0,None,None,1,1,1,70,2,2021-01-16
Ashley Hunter,ashley.hunter@gmail.com,2021-02-27,0,None,None,1,1,1,70,2,2021-02-16
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-04-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-05-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-06-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-07-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-08-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-09-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-10-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-11-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2017-12-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-01-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-02-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-03-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-04-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-05-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-06-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-07-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-08-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-09-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-10-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-11-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2018-12-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2019-01-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2019-02-23
Madison Ray,madison.ray@gmail.com,2010-01-14,0,None,None,1,1,1,1,1,2019-03-23
Amber White,amber.white@gmail.com,2023-06-03,0,None,None,1,1,1,35,1,2008-04-11
Amber White,amber.white@gmail.com,2023-06-03,0,None,None,1,1,1,35,1,2008-05-11
Amber White,amber.white@gmail.com,2023-06-03,0,None,None,1,1,1,35,1,2008-06-11
