name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-11-30
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2011-09-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2011-10-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2011-11-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2011-12-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-01-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-02-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-03-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-04-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-05-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-06-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-07-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-08-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-09-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-10-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-11-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2012-12-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-01-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-02-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-03-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-04-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-05-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-06-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-07-20
Michael Cox,michael.cox@gmail.com,2011-09-20,0,None,None,1,1,1,1355.38,2,2013-08-20
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2015-11-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2015-12-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-01-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-02-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-03-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-04-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-05-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-06-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-07-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-08-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-09-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-10-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-11-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2016-12-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-01-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-02-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-03-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-04-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-05-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-06-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-07-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-08-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-09-08
Christy Johnson,christy.johnson@gmail.com,2015-11-08,0,None,None,1,1,1,90.36,1,2017-10-08
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-04-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-05-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-06-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-07-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-08-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-09-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-10-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-11-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2007-12-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2008-01-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2008-02-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2008-03-12
Veronica Ward,veronica.ward@gmail.com,2007-04-12,0,None,None,1,1,1,903.59,1,2008-04-12
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2023-10-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2023-11-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2023-12-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-01-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-02-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-03-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-04-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-05-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-06-06
Austin Hamilton,austin.hamilton@gmail.com,2023-10-06,0,None,None,1,1,1,6325.1,3,2024-07-06
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-01-20
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-02-20
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-03-20
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-04-20
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-05-20
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-06-20
Angel Moran,angel.moran@gmail.com,2010-01-20,0,None,None,1,1,1,9035.86,3,2010-07-20
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2016-10-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2016-11-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2016-12-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-01-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-02-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-03-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-04-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-05-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-06-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-07-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-08-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-09-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-10-25
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,None,None,1,1,1,1355.38,3,2017-11-25
Amber Moore,amber.moore@gmail.com,2014-02-13,0,None,None,1,1,1,8132.27,3,2014-02-13
Amber Moore,amber.moore@gmail.com,2014-02-13,0,None,None,1,1,1,8132.27,3,2014-03-13
Amber Moore,amber.moore@gmail.com,2014-02-13,0,None,None,1,1,1,8132.27,3,2014-04-13
Amber Moore,amber.moore@gmail.com,2014-02-13,0,None,None,1,1,1,8132.27,3,2014-05-13
Amber Moore,amber.moore@gmail.com,2014-02-13,0,None,None,1,1,1,8132.27,3,2014-06-13
Amber Moore,amber.moore@gmail.com,2014-02-13,0,None,None,1,1,1,8132.27,3,2014-07-13
Joseph Marquez,joseph.marquez@gmail.com,2021-10-19,0,None,None,1,1,1,3162.55,1,2021-10-19
Joseph Marquez,joseph.marquez@gmail.com,2021-10-19,0,None,None,1,1,1,3162.55,1,2021-11-19
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2014-08-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2014-09-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2014-10-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2014-11-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2014-12-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-01-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-02-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-03-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-04-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-05-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-06-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-07-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-08-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-09-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-10-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-11-09
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,None,None,1,1,1,3162.55,1,2015-12-09
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2018-12-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-01-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-02-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-03-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-04-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-05-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-06-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-07-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-08-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-09-27
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,None,None,1,1,1,90.36,3,2019-10-27
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2010-11-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2010-12-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-01-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-02-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-03-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-04-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-05-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-06-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-07-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-08-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-09-18
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,None,None,1,1,1,9035.86,1,2011-10-18
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2008-11-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2008-12-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-01-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-02-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-03-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-04-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-05-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-06-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-07-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-08-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-09-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-10-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-11-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2009-12-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2010-01-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2010-02-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2010-03-07
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,None,None,1,1,1,903.59,2,2010-04-07
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-02-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-03-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-04-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-05-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-06-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-07-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-08-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-09-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-10-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-11-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2018-12-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-01-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-02-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-03-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-04-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-05-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-06-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-07-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-08-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-09-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-10-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-11-04
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,None,None,1,1,1,3162.55,1,2019-12-04
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-06-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-07-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-08-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-09-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-10-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-11-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2019-12-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2020-01-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2020-02-16
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,None,None,1,1,1,1355.38,2,2020-03-16
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-04-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-05-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-06-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-07-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-08-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-09-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-10-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-11-13
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,None,None,1,1,1,1807.17,2,2018-12-13
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-04-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-05-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-06-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-07-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-08-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-09-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-10-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-11-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2010-12-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-01-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-02-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-03-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-04-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-05-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-06-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-07-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-08-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-09-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-10-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-11-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2011-12-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2012-01-05
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,None,None,1,1,1,8132.27,1,2012-02-05
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-02-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-03-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-04-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-05-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-06-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-07-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-08-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-09-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-10-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-11-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2010-12-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2011-01-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2011-02-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2011-03-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2011-04-04
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,None,None,1,1,1,3162.55,2,2011-05-04
Lawrence Montgomery,lawrence.montgomery@gmail.com,2013-07-29,0,None,None,1,1,1,6325.1,3,2013-07-29
Lawrence Montgomery,lawrence.montgomery@gmail.com,2013-07-29,0,None,None,1,1,1,6325.1,3,2013-08-29
Lawrence Montgomery,lawrence.montgomery@gmail.com,2013-07-29,0,None,None,1,1,1,6325.1,3,2013-09-29
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2009-11-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2009-12-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-01-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-02-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-03-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-04-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-05-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-06-01
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,None,None,1,1,1,4517.93,1,2010-07-01
