name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date,donation_month
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-03-25,3
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-04-25,4
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-05-25,5
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-06-25,6
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-07-25,7
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-08-25,8
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-09-25,9
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-10-25,10
Emily Schroeder,emily.schroeder@gmail.com,2016-10-25,0,Particular,Particular,1,1,1,1355.38,3,2017-11-25,11
Amber Moore,amber.moore@gmail.com,2014-02-13,0,Particular,Particular,1,1,1,8132.27,3,2014-02-13,2
Amber Moore,amber.moore@gmail.com,2014-02-13,0,Particular,Particular,1,1,1,8132.27,3,2014-03-13,3
Amber Moore,amber.moore@gmail.com,2014-02-13,0,Particular,Particular,1,1,1,8132.27,3,2014-04-13,4
Amber Moore,amber.moore@gmail.com,2014-02-13,0,Particular,Particular,1,1,1,8132.27,3,2014-05-13,5
Amber Moore,amber.moore@gmail.com,2014-02-13,0,Particular,Particular,1,1,1,8132.27,3,2014-06-13,6
Amber Moore,amber.moore@gmail.com,2014-02-13,0,Particular,Particular,1,1,1,8132.27,3,2014-07-13,7
Joseph Marquez,joseph.marquez@gmail.com,2021-10-19,0,Particular,Particular,1,1,1,3162.55,1,2021-10-19,10
Joseph Marquez,joseph.marquez@gmail.com,2021-10-19,0,Particular,Particular,1,1,1,3162.55,1,2021-11-19,11
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2014-08-09,8
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2014-09-09,9
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2014-10-09,10
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2014-11-09,11
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2014-12-09,12
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-01-09,1
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-02-09,2
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-03-09,3
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-04-09,4
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-05-09,5
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-06-09,6
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-07-09,7
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-08-09,8
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-09-09,9
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-10-09,10
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-11-09,11
Marcus Dennis,marcus.dennis@gmail.com,2014-08-09,0,Particular,Particular,1,1,1,3162.55,1,2015-12-09,12
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2018-12-27,12
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-01-27,1
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-02-27,2
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-03-27,3
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-04-27,4
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-05-27,5
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-06-27,6
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-07-27,7
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-08-27,8
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-09-27,9
Carolyn Lawson,carolyn.lawson@gmail.com,2018-12-27,0,Particular,Particular,1,1,1,90.36,3,2019-10-27,10
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2010-11-18,11
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2010-12-18,12
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-01-18,1
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-02-18,2
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-03-18,3
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-04-18,4
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-05-18,5
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-06-18,6
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-07-18,7
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-08-18,8
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-09-18,9
Nichole Barker,nichole.barker@gmail.com,2010-11-18,0,Particular,Particular,1,1,1,9035.86,1,2011-10-18,10
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2008-11-07,11
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2008-12-07,12
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-01-07,1
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-02-07,2
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-03-07,3
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-04-07,4
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-05-07,5
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-06-07,6
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-07-07,7
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-08-07,8
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-09-07,9
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-10-07,10
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-11-07,11
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2009-12-07,12
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2010-01-07,1
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2010-02-07,2
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2010-03-07,3
Nicholas Cannon,nicholas.cannon@gmail.com,2008-11-07,0,Particular,Particular,1,1,1,903.59,2,2010-04-07,4
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-02-04,2
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-03-04,3
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-04-04,4
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-05-04,5
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-06-04,6
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-07-04,7
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-08-04,8
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-09-04,9
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-10-04,10
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-11-04,11
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2018-12-04,12
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-01-04,1
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-02-04,2
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-03-04,3
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-04-04,4
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-05-04,5
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-06-04,6
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-07-04,7
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-08-04,8
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-09-04,9
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-10-04,10
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-11-04,11
Jenny Wilkins,jenny.wilkins@gmail.com,2018-02-04,0,Particular,Particular,1,1,1,3162.55,1,2019-12-04,12
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-06-16,6
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-07-16,7
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-08-16,8
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-09-16,9
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-10-16,10
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-11-16,11
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2019-12-16,12
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2020-01-16,1
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2020-02-16,2
Ana Gomez,ana.gomez@gmail.com,2019-06-16,0,Particular,Particular,1,1,1,1355.38,2,2020-03-16,3
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-04-13,4
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-05-13,5
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-06-13,6
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-07-13,7
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-08-13,8
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-09-13,9
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-10-13,10
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-11-13,11
Jeffrey Everett,jeffrey.everett@gmail.com,2018-04-13,0,Particular,Particular,1,1,1,1807.17,2,2018-12-13,12
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-04-05,4
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-05-05,5
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-06-05,6
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-07-05,7
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-08-05,8
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-09-05,9
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-10-05,10
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-11-05,11
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2010-12-05,12
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-01-05,1
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-02-05,2
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-03-05,3
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-04-05,4
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-05-05,5
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-06-05,6
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-07-05,7
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-08-05,8
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-09-05,9
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-10-05,10
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-11-05,11
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2011-12-05,12
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2012-01-05,1
Judith Cabrera,judith.cabrera@gmail.com,2010-04-05,0,Particular,Particular,1,1,1,8132.27,1,2012-02-05,2
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-02-04,2
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-03-04,3
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-04-04,4
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-05-04,5
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-06-04,6
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-07-04,7
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-08-04,8
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-09-04,9
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-10-04,10
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-11-04,11
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2010-12-04,12
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2011-01-04,1
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2011-02-04,2
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2011-03-04,3
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2011-04-04,4
Miss Alice Hill,miss alice hill.@gmail.com,2010-02-04,0,Particular,Particular,1,1,1,3162.55,2,2011-05-04,5
Lawrence Montgomery,lawrence.montgomery@gmail.com,2013-07-29,0,Particular,Particular,1,1,1,6325.1,3,2013-07-29,7
Lawrence Montgomery,lawrence.montgomery@gmail.com,2013-07-29,0,Particular,Particular,1,1,1,6325.1,3,2013-08-29,8
Lawrence Montgomery,lawrence.montgomery@gmail.com,2013-07-29,0,Particular,Particular,1,1,1,6325.1,3,2013-09-29,9
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2009-11-01,11
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2009-12-01,12
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-01-01,1
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-02-01,2
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-03-01,3
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-04-01,4
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-05-01,5
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-06-01,6
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-07-01,7
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-08-01,8
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-09-01,9
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-10-01,10
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-11-01,11
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2010-12-01,12
Heather Martinez,heather.martinez@gmail.com,2009-11-01,0,Particular,Particular,1,1,1,4517.93,1,2011-01-01,1
Heather Hamilton,heather.hamilton@gmail.com,2011-03-12,0,Particular,Particular,1,1,1,903.59,1,2011-03-12,3
Heather Hamilton,heather.hamilton@gmail.com,2011-03-12,0,Particular,Particular,1,1,1,903.59,1,2011-04-12,4
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2019-11-25,11
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2019-12-25,12
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-01-25,1
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-02-25,2
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-03-25,3
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-04-25,4
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-05-25,5
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-06-25,6
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-07-25,7
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-08-25,8
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-09-25,9
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-10-25,10
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-11-25,11
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2020-12-25,12
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-01-25,1
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-02-25,2
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-03-25,3
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-04-25,4
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-05-25,5
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-06-25,6
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-07-25,7
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-08-25,8
Lauren Morris,lauren.morris@gmail.com,2019-11-25,0,Particular,Particular,1,1,1,451.79,1,2021-09-25,9
Shaun Wilson,shaun.wilson@gmail.com,2022-08-24,0,Particular,Particular,1,1,1,451.79,3,2022-08-24,8
Shaun Wilson,shaun.wilson@gmail.com,2022-08-24,0,Particular,Particular,1,1,1,451.79,3,2022-09-24,9
Shaun Wilson,shaun.wilson@gmail.com,2022-08-24,0,Particular,Particular,1,1,1,451.79,3,2022-10-24,10
Shaun Wilson,shaun.wilson@gmail.com,2022-08-24,0,Particular,Particular,1,1,1,451.79,3,2022-11-24,11
Shaun Wilson,shaun.wilson@gmail.com,2022-08-24,0,Particular,Particular,1,1,1,451.79,3,2022-12-24,12
Shaun Wilson,shaun.wilson@gmail.com,2022-08-24,0,Particular,Particular,1,1,1,451.79,3,2023-01-24,1
